LICENSE,NAME,ADDRESS,CITY,ST,ZIP,COUNTY,OWNER,OPR FNAME,OPR LNAME,TELEPHONE
KY22002589,MERCY HEALTH PHYSICIANS KENTUCKY/ MERCY VASCULAR,1523 LONE OAK ROAD,PADUCAH,KY,42003,MCCRACKEN,,,,(270) 441-4300
KY22023523,MERCY LOURDES URGENT CARE,225 MEDICAL CENTER DRIVE STE 101,PADUCAH,KY,42003,MCCRACKEN,,,,(270) 441-4357
KY22028521,MERCY MEDICAL CLINIC,14659 NN US HWY 25E STE 16,CORBIN,KY,40701,KNOX,,,,(606) 280-7070
KY22029813,MERCY NEUROLOGY AND SLEEP,1532 LONE OAK ROAD - SUITE 150,PADUCAH,KY,42003,MCCRACKEN,,,,(270) 538-6700
KY22020615,MERCY PRIMARY CARE- BENTON,83 WELLNESS WAY,BENTON,KY,42025,MARSHALL,,,,(270) 527-0045
KY22025156,MERCY UROLOGY,"1532 LONE OAK RD, STE310",PADUCAH,KY,42003,MCCRACKEN,,,,(270) 538-6200
KY22029506,MERGING MINDS HEALTHCARE,801 W BROADWAY,LOUISVILLE,KY,40203,JEFFERSON,,,,(502) 963-5803
KY22017430,METHODIST CONTINUITY CARE CLINIC,411 LETCHER STREET,HENDERSON,KY,42420,HENDERSON,,,,(270) 831-7950
KY22029205,METHODIST FAMILY MEDICINE KLUTEY PARK,471 KLUTEY PARK DRIVE,HENDERSON,KY,42420,HENDERSON,,,,(270) 827-7512
KY22000921,METHODIST FAMILY MEDICINE OF HENDERSON,110 3RD STREET SUITE 250,HENDERSON,KY,42420,HENDERSON,,,,(270) 826-0135
18D0326658,METHODIST FAMILY PRACTICE,1284 US HIGHWAY 60 WEST,MORGANFIELD,KY,42437,UNION,,JUSTIN,SEDLAK,(270) 389-2323
KY22019654,METHODIST PEDIATRICS IMPERIAL,"110 3RD STREET, SUITE 180",HENDERSON,KY,42420,HENDERSON,,,,(270) 827-7512
KY22017326,METHODIST WOMEN'S SERVICES,736 NORTH ELM STREET,HENDERSON,KY,42420,HENDERSON,,,,(270) 827-4000
KY22012146,METRO PAIN ASSOCIATES,400 EXECUTIVE PARK,LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 896-9943
KY22000028,METRO PEDIATRICS,417 BENJAMIN LANE SUITE 100,LOUISVILLE,KY,40222,JEFFERSON,,,,(502) 412-0597
KY22002210,MFM OF HENDERSON 8TH ST STE 1,319 8TH STREET,HENDERSON,KY,42420,HENDERSON,,,,(270) 827-5657
KY22002135,MFM OF HENDERSON ATKINSON,1413 N ELM STREET STE 201,HENDERSON,KY,42420,HENDERSON,,,,(270) 827-8662
KY22001582,MICHAEL L CARR MD,2101 NICHOLASVILLE ROAD SUITE 301,LEXINGTON,KY,40503,FAYETTE,,,,(859) 278-0264
KY22002311,MICHAEL W SIMON MD PSC,"610 EAST BRANNON ROAD, SUITE 201",NICHOLASVILLE,KY,40356,JESSAMINE,,,,(859) 277-6516
KY22012551,MICHELLE ABOUD MD INTERNAL MEDICINE PLLC,710 BRECKENRIDGE LANE #202,LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 473-8065
KY22001129,"MICKEY D ANDERSON, MD, FLAGET SURGICAL ASSOCIATES","118 PATRIOT DRIVE, SUITE 203",BARDSTOWN,KY,40004,NELSON,,,,(502) 348-5588
KY22000445,MIDDLETOWN INTERNAL MEDICINE,"12010 SHELBYVILLE ROAD, SUITE 300",LOUISVILLE,KY,40243,JEFFERSON,,,,(502) 244-9355
18D0907597,MIDDLETOWN PEDIATRICS PLLC,301 MIDDLETOWN PARK PLACE SUITE C,MIDDLETOWN,KY,40243,JEFFERSON,,DANA,DISTLER,(502) 244-9858
KY22019717,MIDWEST EYE CENTER,7510 US ROUTE 42,FLORENCE,KY,41042,BOONE,,,,(859) 525-6215
KY22020995,MINIMALLY INVASIVE NEUROSURGERY,1111 RING ROAD,ELIZABETHTOWN,KY,42701,HARDIN,,,,(270) 706-5515
KY22029032,MINUTEMAN URGENT CARE & MEDICAL SERVICES,13180 AA HWY N,FOSTER,KY,41043,BRACKEN,,,,(859) 444-7993
KY22003546,"MIRIAM REYES, MD",3425 STONYSPRING CIRCLE,LOUISVILLE,KY,40220,JEFFERSON,,,,(502) 367-3100
KY22005803,"MOHAMMAD AFZAL, MD INTERNAL MEDICINE, LLC",110 HARDIN LANE #2-B,SOMERSET,KY,42503,PULASKI,,,,(606) 451-0312
KY22009866,MOHAMMAD K GAYASADDIN,914 N DIXIE AVENUE,ELIZABETHTOWN,KY,42701,HARDIN,,,,(270) 765-2220
KY22003315,MOHAMMAD MANNAN MD,5231 KENTUCKY ROUTE 321,PRESTONSBURG,KY,41653,FLOYD,,,,(606) 889-9994
KY22003167,MOHAMMED J SAYED MD PLLC,"2200 EAST PARRISH AVENUE, SUITE 203",OWENSBORO,KY,42303,DAVIESS,,,,(270) 686-0055
KY22012407,"MOLLOY G VEAL, MD, PSC",6420 DUTCHMAN'S PARKWAY #195,LOUISVILLE,KY,40205,JEFFERSON,,,,(502) 897-7977
KY22009646,MONROE CO MEDICAL CENTER MEDICAL PRACTICE,604 N MAIN STREET,TOMPKINSVILLE,KY,42167,MONROE,,,,(270) 487-0701
18D0326006,MONROE FAMILY MEDICAL CENTER,1515 EDMONTON ROAD,TOMPKINSVILLE,KY,42167,MONROE,,ANTHONY,CARTER,(270) 487-9272
KY22003335,MONTGOMERY CANCER CENTER,"644 NORTH MAYSVILLE ROAD, SUITE 10",MOUNT STERLING,KY,40353,MONTGOMERY,,,,(859) 499-1000
KY22014125,MOREHEAD PRIMARY CARE,"333 BEACON HILL DRIVE, SUITE 201",MOREHEAD,KY,40351,ROWAN,,,,(606) 780-0444
KY22027219,MORRIS EYE CARE,"1621 ASHLAND ROAD, UNIT 3",GREENUP,KY,41144,GREENUP,,,,(606) 473-5322
KY22002283,MORT SHAHMIR MD,1211 WOODHURST DR,BOWLING GREEN,KY,42104,WARREN,,,,(502) 782-7373
KY22024438,MOUNT VERNON EYE CENTER,205 RICHMOND STREET,MOUNT VERNON,KY,40456,ROCKCASTLE,,,,(859) 236-5644
18D1019709,MOUNT WASHINGTON FAMILY PRACTICE PLLC,532 NORTH BARDSTOWN ROAD,MOUNT WASHINGTON,KY,40047,BULLITT,,MICHAEL,PAYNE,(502) 955-5800
18D0929179,MOUNTAIN AFTER HOURS CLINIC PSC,1908 NORTH MAIN STREET,HAZARD,KY,41701,PERRY,,JAYA,PAMPATI,(606) 439-2662
18D0325010,"MOUNTAIN FAMILY MEDICINE, LLC","5425 N MAYO TRAIL, SUITE 201",PIKEVILLE,KY,41501,PIKE,,CHARLES,NICHOLS,(606) 432-0191
KY22002990,"MOUNTAIN HEART CENTER , PSC",714 JENKINS ROAD,WHITESBURG,KY,41858,LETCHER,,,,(606) 633-5522
KY22003218,MOUNTAIN PEDIATRICS,THREE RIVER MEDICAL PLAZA SUITE 2,LOUISA,KY,41230,LAWRENCE,,,,(606) 638-4888
KY22003507,MOUNTAIN VIEW FAMILY PRACTICE,272 LONDON MOUNTAIN VIEW DRIVE,LONDON,KY,40741,LAUREL,,,,(606) 877-2850
KY22002503,MT STERLING CLINIC,100 STERLING WAY SUITE 1,MOUNT STERLING,KY,40353,MONTGOMERY,,,,(859) 498-0200
KY22002505,MT STERLING INTERNAL MEDICINE,805 C ALEXA DRIVE,MOUNT STERLING,KY,40353,MONTGOMERY,,,,(606) 498-5105
KY22009906,MT STERLING PEDIATRICS,401 COMMERCE CIRCLE,MOUNT STERLING,KY,40353,MONTGOMERY,,,,(859) 498-5243
KY22022642,"MT STERLING PEDIATRICS,PSC DBA MOREHEAD PEDIATRICS",130 NEW TOWNE SQUARE,MOREHEAD,KY,40351,ROWAN,,,,(606) 740-0986
KY22000300,"MUHLENBERG CLINIC,THE",1100 WEST EVERLY BROTHERS BLVD,CENTRAL CITY,KY,42330,MUHLENBERG,,,,(270) 757-9991
KY22002511,MUNFORDVILLE PRIMARY CARE CLINIC,1134 MAIN STREET,MUNFORDVILLE,KY,42765,HART,,,,(270) 524-3641
KY22000134,"MURRAY D WEST MD, RICHARD WEST MD & RYAN B WEST MD",6 LINVILLE DRIVE SUITE B,PARIS,KY,40361,BOURBON,,,,(859) 987-3710
18D0325656,MURRAY MEDICAL ASSOCIATES,300 S 8TH STREET SUITE 480,MURRAY,KY,42071,CALLOWAY,,RICHARD,CROUCH,(270) 753-0704
18D0325669,MURRAY PEDIATRICS,300 S 8TH ST SUITE 208 E,MURRAY,KY,42071,CALLOWAY,,CLEGG,AUSTIN,(270) 759-9223
KY22000089,MURRAY UROLOGY,300 SOUTH 8TH STREET SUITE 107E,MURRAY,KY,42071,CALLOWAY,,,,(270) 762-1100
KY22029066,"MY TURNING POINT, LLC",572 VILLAGE LANE,HAZARD,KY,41701,PERRY,,BENEDICT,KUSLIKIS,(606) 435-0721
KY22028967,"MY TURNING POINT, LLC",235 STOKLEY ROAD,CYNTHIANA,KY,41031,HARRISON,,,,(859) 954-5150
KY22003397,N T YOUNG MD-ENDOCRNLGY & INTERNAL MED,1004 WOODLAND DRIVE,ELIZABETHTOWN,KY,42701,HARDIN,,,,(502) 737-3866
KY22003078,NANCY A BISHOF,3217 SUMMIT SQUARE PLACE #150,LEXINGTON,KY,40509,FAYETTE,,,,(859) 543-4114
KY22000085,NANINE S HENDERSON,4010 DUPONT CIRCLE SUITE 200,LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 893-5422
KY22025131,NATIONAL BEHAVIORAL HEALTH,204 A BEVINS LANE,GEORGETOWN,KY,40324,SCOTT,,,,(502) 603-9881
KY22003396,"NEEL CLINIC HEALTH FIRST, THE","2816 VEACH ROAD, SUITE 205",OWENSBORO,KY,42303,DAVIESS,,,,(270) 926-9821
KY22000320,"NEERAJ MAHBOOB INTERNAL MEDICINE PSC, MEDICAL","515 MEMORIAL DRIVE, SUITE 3",MANCHESTER,KY,40962,CLAY,,,,(606) 599-0169
KY22002537,NEIL G BARRY III MD,MEDICAL ARTS BLDG 3004 W CUMBERLAND,MIDDLESBORO,KY,40965,BELL,,,,(606) 248-4162
KY22000598,NEIL J KLEMEK MD,103 ALYCIA DRIVE,RICHMOND,KY,40475,MADISON,,,,(859) 626-0054
KY22000087,NEPHROLOGY ASSOCIATES OF CENTRAL KENTUCKY,105 FINANCIAL DRIVE,ELIZABETHTOWN,KY,42701,HARDIN,,,,(270) 765-5112
KY22000207,NEPHROLOGY ASSOCIATES OF KENTUCKIANA,"6400 DUTCHMANS PARKWAY, SUITE 250",LOUISVILLE,KY,40205,JEFFERSON,,,,(502) 587-9660
KY22012546,NEPHROLOGY ASSOCIATES OF KENTUCKIANA PSC,"914 N DIXIE AVENUE, STE 303",ELIZABETHTOWN,KY,42701,HARDIN,,,,(502) 587-9660
KY22027196,NEPHROLOGY ASSOCIATES OF KENTUCKIANA PSC,608 CHAMBERLIN AVE,FRANKFORT,KY,40601,FRANKLIN,,,,(502) 587-9660
KY22012548,NEPHROLOGY ASSOCIATES OF KENTUCKIANA PSC,1900 BLUEGRASS AVE SUITE 300,LOUISVILLE,KY,40215,JEFFERSON,,,,(502) 587-9660
KY22022155,NEPHROLOGY ASSOCIATES OF KENTUCKIANA PSC,950 MAIN STREET,MUNFORDVILLE,KY,42765,HART,,,,(502) 587-9660
KY22012549,NEPHROLOGY ASSOCIATES OF KENTUCKIANA PSC,1553 HIGHWAY 44 EAST,SHEPHERDSVILLE,KY,40165,BULLITT,,,,(502) 587-9660
KY22027195,NEPHROLOGY ASSOCIATES OF KENTUCKIANA PSC,6400 DUTCHMANS PARKWAY STE 250,LOUISVILLE,KY,40205,JEFFERSON,,,,(502) 587-9660
KY22000372,"NEPHROLOGY ASSOCIATES OF KENTUCKIANA, PSC","1036 CENTER DRIVE, SUITE A",RICHMOND,KY,40475,MADISON,,,,(859) 626-1700
KY22018027,"NEPHROLOGY ASSOCIATES OF KENTUCKIANA, PSC",1025 NEW MOODY LANE,LA GRANGE,KY,40031,OLDHAM,,,,(502) 587-9660
KY22018128,"NEPHROLOGY ASSOCIATES OF KENTUCKIANA, PSC",107 MEDICAL PARK DRIVE,CAMPBELLSVILLE,KY,42718,TAYLOR,,,,(502) 587-9660
KY22014379,NEPHROLOGY ASSOCIATES OF LEXINGTON,1401 HARRODSBURG ROAD C-335,LEXINGTON,KY,40504,FAYETTE,,,,(859) 276-5355
KY22017491,NEURO REHAB SPECIALISTS,"4400 BRECKENRIDGE LANE, #124",LOUISVILLE,KY,40218,JEFFERSON,,,,(502) 491-9590
KY22029619,NEW AGE VITALITY CLINIC,148 STUART NELSON PARK ROAD,PADUCAH,KY,42001,MCCRACKEN,,,,(270) 908-2681
KY22029234,NEW DAY RECOVERY CENTER,66 MAIN STREET,OWINGSVILLE,KY,40360,BATH,,,,(606) 336-5124
KY22029716,NEW HOPE COUNSELING AND RECOVERY,60 BENNETT CIRCLE SUITE #3,LONDON,KY,40741,LAUREL,,,,(606) 594-7479
KY22028430,NEW LEAF CLINIC,"2600 W BROADWAY, SUITE 105",LOUISVILLE,KY,40211,JEFFERSON,,,,(502) 435-8321
KY22029288,NEW LIFE TREATMENT CENTER LLP,88 CEDAR STREET,KUTTAWA,KY,42055,LYON,,,,(270) 709-6529
KY22029287,NEW LIFE TREATMENT CENTER LLP,350 COURT STREET,WICKLIFFE,KY,42087,BALLARD,,,,(270) 335-3412
KY22029289,NEW LIFE TREATMENT CENTER LLP,803A COUNTRY CLUB LANE,HOPKINSVILLE,KY,42240,CHRISTIAN,,,,(270) 632-1685
KY22017349,NEW PATH MEDICAL CENTER,805 BURKESVILLE ST,COLUMBIA,KY,42728,ADAIR,,,,(270) 384-0233
KY22024458,NEWBORN & KIDS HEALTH CENTER,215 TREUHAFT BLVD,BARBOURVILLE,KY,40906,KNOX,,,,(606) 277-0173
KY22002068,NORSWORTHY MEDICAL ASSOCIATES PSC,1219 NORTH MAIN STREET,BEAVER DAM,KY,42320,OHIO,,,,(270) 274-1800
KY22011586,"NORTHERN KENTUCKY CENTER FOR PAIN RELIEF, LLC",8780 US HWY 42,FLORENCE,KY,41042,BOONE,,,,(859) 292-0123
18D0684355,NORTHERN KENTUCKY PEDIATRIC GROUP PSC,1016 TOWN DRIVE,WILDER,KY,41076,CAMPBELL,,THOMAS,STINE,(859) 441-7600
KY22025215,NORTHERN KENTUCKY PRIMARY CARE,7309 US HWY 42,FLORENCE,KY,41042,BOONE,,,,(859) 282-1241
KY22003518,NORTON HEART SPECIALISTS- AUDUBON,3 AUDUBON PLAZA SUITE 550,LOUISVILLE,KY,40217,JEFFERSON,,,,(502) 367-4500
KY22028604,NORTON CANCER INSTITUTE BROWNSBORO,4955 NORTON HEALTHCARE BLVD,LOUISVILLE,KY,40241,JEFFERSON,,,,(502) 394-6350
KY22017391,NORTON CHILDREN'S GYNECOLOGY -NOVAK CENTER,411 EAST CHESTNUT ST,LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 559-1750
KY22028275,NORTON CHILDREN'S MATERNAL FETAL MEDICINE,720 EAST 2ND STREET,BOWLING GREEN,KY,42101,WARREN,,,,(502) 899-6911
KY22027005,NORTON CHILDREN'S MEDICAL ASSOCIATES,3026 POPLAR LEVEL ROAD,LOUISVILLE,KY,40217,JEFFERSON,,,,(502) 636-4929
KY22015589,NORTON CHILDREN'S MEDICAL ASSOCIATES,"3991 DUTCHMAN'S LANE, SUITE 303",LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 559-1750
KY22022075,NORTON CHILDREN'S MEDICAL ASSOCIATES,4123 DUTCHMAN'S LANE SUITE 102,LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 559-1670
KY22012046,NORTON CHILDREN'S MEDICAL ASSOCIATES,"4123 DUTCHMANS LANE, SUITE 515",LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 899-6900
KY22010486,NORTON CHILDREN'S MEDICAL ASSOCIATES,"12955 SHELBYVILLE ROAD, SUITE 1",LOUISVILLE,KY,40243,JEFFERSON,,,,(502) 254-2223
KY22010826,NORTON CHILDREN'S MEDICAL ASSOCIATES,"601 SOUTH FLOYD STREET, SUITE 700",LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 629-2424
KY22026370,NORTON CHILDREN'S MEDICAL ASSOCIATES - PRESTON,"7926 PRESTONHIGHWAY, SUITE 210",LOUISVILLE,KY,40219,JEFFERSON,,,,(502) 371-0022
18D0321393,NORTON CHILDREN'S MEDICAL ASSOCIATES-,100 MALLARD CREEK ROAD,LOUISVILLE,KY,40207,JEFFERSON,,HAROLD,LIVERA,(502) 895-9421
KY22023548,NORTON CHILDREN'S MEDICAL ASSOCIATES-BROADWAY,230 EAST BROADWAY,LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 629-8990
KY22020935,NORTON CHILDREN'S MEDICAL ASSOCIATES-BROWNSBORO,"9880 ANGIES WAY, SUITE 400",LOUISVILLE,KY,40241,JEFFERSON,,,,(502) 394-6500
KY22024631,NORTON CHILDREN'S MEDICAL ASSOCIATES-DIXIE,"4420 DIXIE HIGHWAY, SUITE 126",LOUISVILLE,KY,40216,JEFFERSON,,,,(502) 810-3780
KY22002131,NORTON CHILDREN'S MEDICAL ASSOCIATES-DUPONT,4010 DUPONT CIRCLE #283,LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 897-1727
18D0326962,NORTON CHILDREN'S MEDICAL ASSOCIATES-ELIZABETHTOWN,1301 RING ROAD,ELIZABETHTOWN,KY,42701,HARDIN,,LINNEA,SMITH,(270) 765-2107
KY22000339,NORTON CHILDREN'S MEDICAL ASSOCIATES-FERN CREEK,5721 BARDSTOWN ROAD,LOUISVILLE,KY,40291,JEFFERSON,,,,(502) 231-1144
KY22000918,NORTON CHILDREN'S MEDICAL ASSOCIATES-FRANKFORT,4 PHYSICIANS PARK,FRANKFORT,KY,40601,FRANKLIN,,TAUNYA,JASPER,(502) 223-8400
18D0672570,NORTON CHILDREN'S MEDICAL ASSOCIATES-IROQUOIS,5109 NEW CUT ROAD,LOUISVILLE,KY,40214,JEFFERSON,,DAVID,BROUGH,(502) 361-1197
KY22002347,NORTON CHILDREN'S MEDICAL ASSOCIATES-OKOLONA,5211 COMMERCE CROSSING DRIVE,LOUISVILLE,KY,40229,JEFFERSON,,,,(502) 966-3918
18D0976510,NORTON CHILDREN'S MEDICAL ASSOCIATES-SHELBYVILLE,"150 FRANKFORT ROAD, SUITE 101",SHELBYVILLE,KY,40065,SHELBY,,ANGELITO,SAMSON,(502) 647-5468
18D1036152,NORTON CHILDREN'S MEDICAL ASSOCIATES-SPRINGHURST,10211 WESTPORT ROAD,LOUISVILLE,KY,40241,JEFFERSON,,SELMA,WINNER,(502) 339-0444
18D0321467,NORTON CHILDREN'S MEDICAL ASSOCIATES-WINDY HILLS,4884 BROWNSBORO RD,LOUISVILLE,KY,40207,JEFFERSON,,RENITA,PRICE,(502) 896-4459
KY22028394,NORTON CHILDREN'S UROLOGY FRANKFORT,"279 KINGS DAUGHTERS DRIVE, STE 200",FRANKFORT,KY,40601,FRANKLIN,,,,(502) 559-1670
200181,NORTON COMMUNITY MEDICAL ASSOCIATES,210 EAST GRAY STREET SUITE 700,LOUISVILLE,KY,40202,JEFFERSON,"NORTON HOSPITALS, INC.",LAWRENCE,LOEHLE,(502) 629-5400
18D0320648,NORTON COMMUNITY MEDICAL ASSOCIATES,115 HUSTON DRIVE SUITE 1,SHEPHERDSVILLE,KY,40165,BULLITT,,STEVEN,PAYNE,(502) 955-7311
KY22027199,NORTON COMMUNITY MEDICAL ASSOCIATES,"12955 SHELBYVILLE ROAD, SUITE 2",LOUISVILLE,KY,40243,JEFFERSON,,,,(502) 245-4301
KY22000874,NORTON COMMUNITY MEDICAL ASSOCIATES,"AUDUBON MEDICAL PLAZA WEST, G1, SUITE 11",LOUISVILLE,KY,40217,JEFFERSON,,,,(502) 636-8121
18D0320461,NORTON COMMUNITY MEDICAL ASSOCIATES,300 HIGHPOINT COURT,MOUNT WASHINGTON,KY,40047,BULLITT,,JAMES,BREWER,(502) 955-6129
KY22002175,NORTON COMMUNITY MEDICAL ASSOCIATES - DIXIE,"4420 DIXIE HIGHWAY, SUITE 114",LOUISVILLE,KY,40216,JEFFERSON,,BRIAN,DEPREST,(502) 449-6464
KY22001549,NORTON COMMUNITY MEDICAL ASSOCIATES - HURSTBOURNE,213 NORTH HURSTBORNE PARKWAY,LOUISVILLE,KY,40222,JEFFERSON,,,,(502) 327-5135
KY22013676,NORTON COMMUNITY MEDICAL ASSOCIATES ARENA PLAZA,1 ARENA PLAZA,LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 446-5050
KY22028689,NORTON COMMUNITY MEDICAL ASSOCIATES ENDOCRINOLOGY,4915 NORTON HEALTHCARE BLVD SUITE 201,LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 636-0406
KY22000004,NORTON COMMUNITY MEDICAL ASSOCIATES ST MATTHEWS,"NORTON MEDICAL PLAZA II- SUBURBAN, SUITE 205",LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 899-6170
KY22000911,NORTON COMMUNITY MEDICAL ASSOCIATES-,6411 VETERANS MEMORIAL PARKWAY,CRESTWOOD,KY,40014,OLDHAM,,,,(502) 241-8611
KY22016779,NORTON COMMUNITY MEDICAL ASSOCIATES-,"438 ADAM SHEPHERD PARKWAY, SUITE 1",SHEPHERDSVILLE,KY,40165,BULLITT,,,,(502) 543-1055
KY22020314,NORTON COMMUNITY MEDICAL ASSOCIATES- FAIRDALE,189 OUTER LOOP,LOUISVILLE,KY,40214,JEFFERSON,,,,(502) 363-1731
KY22005043,NORTON COMMUNITY MEDICAL ASSOCIATES- MID CITY MALL,1250 BARDSTOWN ROAD,LOUISVILLE,KY,40204,JEFFERSON,,,,(502) 456-7047
18D0322146,NORTON COMMUNITY MEDICAL ASSOCIATES-BROWNSBORO,9880 ANGIES WAY SUITE 420,LOUISVILLE,KY,40241,JEFFERSON,,MADELYN,MILLS,(502) 394-6200
KY22002345,NORTON COMMUNITY MEDICAL ASSOCIATES-DUTCHMANS,"6400 DUTCHMANS PARKWAY, SUITE 300",LOUISVILLE,KY,40205,JEFFERSON,,,,(502) 894-2444
KY22004121,NORTON COMMUNITY MEDICAL ASSOCIATES-ENDOCRINOLOGY,2355 POPLAR LEVEL ROAD SUITE 301,LOUISVILLE,KY,40217,JEFFERSON,,,,(502) 636-0406
KY22025808,NORTON COMMUNITY MEDICAL ASSOCIATES-LAGRANGE,1230 MARKET STREET,LA GRANGE,KY,40031,OLDHAM,,,,(502) 225-6900
KY22016760,NORTON COMMUNITY MEDICAL ASSOCIATES-OKOLONA,"7430 JEFFERSON BOULEVARD, SUITE 100",LOUISVILLE,KY,40219,JEFFERSON,,,,(502) 969-0975
KY22003481,NORTON COMMUNITY MEDICAL ASSOCIATES-TAYLORSVILLE,83 WEST MAIN STREET,TAYLORSVILLE,KY,40071,SPENCER,,,,(502) 477-1955
KY22006086,NORTON COMMUNITY MEDICAL ASSOCIATES-TYLER,12615 TAYLORSVILLE ROAD,LOUISVILLE,KY,40299,JEFFERSON,,,,(502) 261-1595
KY22021835,NORTON GASTROENTEROLOGY CONSULTANTS OF LOUISVILLE,"3999 DUTCHMANS LANE, SUITE 7B",LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 896-4711
KY22017389,NORTON GYNECOLOGY SPECIALISTS,4123 DUTCHMAN'S LANE SUITE 507,LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 259-3250
KY22028965,NORTON GYNECOLOGY SPECIALISTS-MIDDLETOWN,12955 SHELBYVILLE ROAD #2,LOUISVILLE,KY,40243,JEFFERSON,,,,(502) 259-3250
KY22001398,NORTON HEART SPECIALISTS,4420 DIXIE HIGHWAY STE 118,LOUISVILLE,KY,40216,JEFFERSON,,,,(502) 891-8575
KY22004141,NORTON HEART SPECIALISTS,"4420 DIXIE HIGHWAY, SUITE 118",LOUISVILLE,KY,40216,JEFFERSON,,,,(502) 447-3448
KY22000191,NORTON HEART SPECIALISTS,210 EAST GRAY STREET SUITE 1002,LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 584-2029
KY22000356,NORTON HEART SPECIALISTS,6420 DUTCHMANS PARKWAY SUITE 200,LOUISVILLE,KY,40205,JEFFERSON,,,,(502) 891-8300
KY22028625,NORTON HEART SPECIALISTS - OBC,"4915 NORTONHEALTHCARE BLVD, SUITE 202",LOUISVILLE,KY,40241,JEFFERSON,,,,(502) 891-8300
KY22028762,NORTON HOSPITAL INC DBA,4915 NORTON HEALTHCARE BLVD SUITE 103,LOUISVILLE,KY,40241,JEFFERSON,,,,(502) 446-6640
18D1025761,"NORTON HOSPITALS, INC DBA NORTON CANCER INSTITUTE",131 STONECREST ROAD SUITE 100,SHELBYVILLE,KY,40065,SHELBY,,BENNIE,SLUCHER,(502) 633-7093
KY22001066,NORTON HOUSE CALLS,1930 BISHOP LANE #1600,LOUISVILLE,KY,40218,JEFFERSON,,,,(502) 272-5044
18D0322298,NORTON IMMEDIATE CARE CENTER,9340 CEDAR CENTER WAY,LOUISVILLE,KY,40291,JEFFERSON,,RICHARD,CALES,(502) 239-8431
KY22028656,NORTON IMMEDIATE CARE CENTER - DUPONT,"901 DUPONT RD, SUITE 100",LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 559-1855
18D0321401,NORTON IMMEDIATE CARE CENTER - PRESTON,7926 PRESTON HIGHWAY,LOUISVILLE,KY,40219,JEFFERSON,,MICHELLE,MORAN,(502) 964-4357
KY22020315,NORTON IMMEDIATE CARE CENTER- BROWNSBORO,"9880 ANGIE'S WAY, SUITE 160",LOUISVILLE,KY,40241,JEFFERSON,,,,(502) 394-6333
18D0321400,NORTON IMMEDIATE CARE CENTER- MIDDLETOWN,12903 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,JEFFERSON,,RICHARD,CALES,(502) 244-5827
KY22024466,NORTON INFECTIOUS DISEASE,"234 EAST GRAY STREET, SUITE 768",LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 629-6498
KY22024465,NORTON INFECTIOUS DISEASE,"4950 NORTON HEALTHCARE BOULEVARD, SUITE 303",LOUISVILLE,KY,40241,JEFFERSON,,,,(502) 394-6470
KY22003458,NORTON LOUISVILLE GENERAL SURGERY,3 AUDUBON PLAZA DR SUITE 530,LOUISVILLE,KY,40217,JEFFERSON,,,,(502) 899-6470
18D0321483,NORTON LOUISVILLE PRIMARY CARE CENTER,720 WEST HILL STREET,LOUISVILLE,KY,40208,JEFFERSON,,JAMES,CHARASIKA,(502) 636-3164
KY22000336,NORTON MEDICAL ASSOCIATES,8033 DIXIE HWY,LOUISVILLE,KY,40258,JEFFERSON,,,,(502) 937-3155
KY22015507,NORTON NEUROLOGY SERVICES,"3991 DUTCHMANS LANE, SUITE 310",LOUISVILLE,KY,40207,JEFFERSON,,,,(502) 899-6782
KY22001354,NORTON OB/GYN ASSOCIATES,"601 SOUTH FLOYD STREET, SUITE 300",LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 629-1515
KY22012806,NORTON OB/GYN ASSOCIATES,2355 POPLAR LEVEL ROAD SUITE 304,LOUISVILLE,KY,40217,JEFFERSON,,,,(502) 636-4946
KY22017390,NORTON OB/GYN ASSOCIATES,"5601 SOUTH THIRD STREET, SUITE 200",LOUISVILLE,KY,40214,JEFFERSON,,,,(502) 629-1515
KY22016720,NORTON PAIN MANAGEMENT ASSOCIATES,315 EAST BROADWAY #185,LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 629-5455
KY22024831,NORTON PREVENTION AND WELLNESS,"315 EAST BROADWAY, SUITE 190",LOUISVILLE,KY,40202,JEFFERSON,,,,(502) 629-2942
