,address_x,agency,arrival_time_primary_unit,beat,closed_time_incident,community_council_neighborhood,create_time_incident,dispatch_time_primary_unit,disposition_text,district,event_number,incident_type_desc,incident_type_id,latitude_x,longitude_x,priority,priority_color
6920,MONTGOMERY RD / KENNEDY AV,CPD,2017-06-28T13:11:53.000,P231,2017-06-28T14:02:38.000,KENNEDY HEIGHTS,2017-06-28T12:57:36.000,2017-06-28T12:58:18.000,ARR: ARREST,2,CPD170628000688,,HEROINP-COMBINED,39.1893640000896,-84.415372,2,
6921,MULBERRY ST / SYCAMORE ST,CPD,2017-11-19T08:39:22.000,P411,2017-11-19T09:14:34.000,MOUNT AUBURN,2017-11-19T08:26:07.000,2017-11-19T08:29:21.000,GOA: GOA,4,CPD171119000376,DRUG ACTIVITY,DRUG,39.1145350001195,-84.510281,7,YELLOW
6922,15XX REPUBLIC ST,CPD,2017-08-04T15:09:30.000,P121,2017-08-04T15:18:20.000,OTR,2017-08-04T15:02:39.000,2017-08-04T15:04:12.000,AST: ASSIST,1,CPD170804000955,DRUG ACTIVITY,DRUG,39.1132630001196,-84.517042,7,YELLOW
6923,1XX FINDLAY ST,CPD,2017-05-13T14:37:50.000,P121,2017-05-13T14:46:56.000,OTR,2017-05-13T14:35:46.000,2017-05-13T14:37:38.000,INV: INV,1,CPD170513000914,,HEROINP-COMBINED,39.1170630001195,-84.519498,2,
6924,15XX CEDAR AV,CPD,2017-06-04T14:19:01.000,P541,2017-06-04T14:28:25.000,COLLEGE HILL,2017-06-04T14:15:42.000,2017-06-04T14:17:32.000,INV: INV,5,CPD170604000884,DRUG ACTIVITY,DRUG,39.1985268306953,-84.544714358217,7,YELLOW
6925,9XX RACE ST,CPD,2017-03-19T19:21:19.000,P011,2017-03-19T19:21:41.000,DOWNTOWN,2017-03-19T19:05:54.000,2017-03-19T19:09:33.000,INV: INV,1,CPD170319001001,,DRUG,39.1049807328995,-84.5150671564345,3,
6926,XX WOODSDALE AV,CPD,2017-05-24T20:52:12.000,P461,2017-05-24T21:19:54.000,HARTWELL,2017-05-24T20:36:18.000,2017-05-24T20:39:19.000,INV: INV,4,CPD170524001747,,DRUG,39.2141353925674,-84.4705437599636,3,
6927,45XX READING RD,CPD,,P441,2017-06-19T17:49:31.000,PADDOCK HILLS,2017-06-19T17:44:36.000,,HBF: HANDLED BY FIRE,4,CPD170619001254,,HEROINP-COMBINED,39.1648821322523,-84.466406046181,2,
6928,42XX COLERAIN AV,CPD,,P531,2017-06-19T20:34:43.000,NORTHSIDE,2017-06-19T20:34:21.000,2017-06-19T19:37:51.000,BC: BROADCAST,5,CPD170619001476,DRUG COMPLAINT REFERRAL,DRUGR,39.1630261767878,-84.5493696340732,35,PURPLE
6929,DALY RD / W NORTH BEND RD,CPD,2017-03-06T16:04:25.000,P541,2017-03-06T18:10:58.000,N/A,2017-03-06T15:49:09.000,2017-03-06T15:50:46.000,ARR: ARREST,,CPD170306001043,,HEROINP-COMBINED,39.2011200000896,-84.531419,2,
6930,8XX W 8TH ST,CPD,2017-07-12T01:53:12.000,P131,2017-07-12T01:53:23.000,QUEENSGATE,2017-07-12T01:36:36.000,2017-07-12T01:53:11.000,GOA: GOA,1,CPD170712000134,DRUG ACTIVITY,DRUG,39.1022930001196,-84.529056,7,YELLOW
6931,26XX STANTON AV,CPD,2017-04-07T20:42:16.000,P421,2017-04-07T20:49:39.000,WALNUT HILLS,2017-04-07T20:23:30.000,2017-04-07T20:24:27.000,INV: INV,4,CPD170407001643,,DRUG,39.1298675717349,-84.4911180857632,3,
6932,VINE ST / LOUIS AV,CPD,2017-08-06T20:46:36.000,P411,2017-08-06T20:48:58.000,CORRYVILLE,2017-08-06T20:33:25.000,2017-08-06T20:42:02.000,GOA: GOA,4,CPD170806001374,DRUG ACTIVITY,DRUG,39.1408880001195,-84.508279,7,YELLOW
6933,42XX COLERAIN AV,CPD,2017-10-29T16:44:55.000,P531,2017-10-29T16:52:13.000,NORTHSIDE,2017-10-29T16:44:47.000,2017-10-29T16:44:54.000,HBF: HANDLED BY FIRE,5,CPD171029000925,,HEROINP-COMBINED,39.1639380001195,-84.550349,2,
6934,26XX FENTON AV,CPD,,P331,2017-04-21T18:31:38.000,SOUTH FAIRMOUNT - WESTWOOD,2017-04-21T18:31:38.000,,ADV:ADVISED,3,CPD170421001496,,DRUGR,39.1361039283216,-84.5779091286269,6,
6935,5XX HALE AV,CPD,2017-02-05T20:23:27.000,P431,2017-02-05T22:59:12.000,AVONDALE,2017-02-05T20:16:39.000,2017-02-05T20:18:58.000,NOT NOT A DISPOSITION,4,CPD170205001209,,HEROINP-COMBINED,39.1396590522085,-84.4967748306778,2,
6936,58XX SIERRA ST,CPD,2017-08-14T16:53:15.000,P231,2017-08-14T17:14:13.000,MADISONVILLE,2017-08-14T16:26:05.000,2017-08-14T16:48:31.000,AST: ASSIST,2,CPD170814001180,DRUG ACTIVITY,DRUG,39.1613580001195,-84.393228,7,YELLOW
6937,82XX ANTHONY WAYNE AV,CPD,2017-08-10T11:48:59.000,P461,2017-08-10T13:28:21.000,HARTWELL,2017-08-10T11:46:44.000,2017-08-10T11:47:50.000,HBO: HANDLED BY OTHER AGENCY,4,CPD170810000742,,HEROINP-COMBINED,39.2107490001195,-84.464404,2,
6938,40XX HERRON AV,CPD,,P351,2017-10-08T06:13:07.000,SOUTH CUMMINSVILLE,2017-10-08T06:13:07.000,,ADV:ADVISED,3,CPD171008000321,DRUG COMPLAINT REFERRAL,DRUGR,39.1603590001195,-84.553547,35,PURPLE
6939,13XX REPUBLIC ST,CPD,,P121,2017-08-18T18:02:43.000,OTR,2017-08-18T17:46:53.000,2017-08-18T17:48:21.000,HBF: HANDLED BY FIRE,1,CPD170818001419,,HEROINP-COMBINED,39.1098930001195,-84.516768,2,
6940,43XX CAPPEL DR,CPD,,P321,2017-03-14T08:23:42.000,WEST PRICE HILL,2017-03-14T07:59:52.000,2017-03-14T08:17:08.000,HBF: HANDLED BY FIRE,3,CPD170314000259,,HEROINP-COMBINED,39.1055294601923,-84.5947490695753,2,
6941,23XX PARK AV,CPD,,P421,2017-02-01T12:12:38.000,WALNUT HILLS,2017-02-01T11:57:56.000,,CAN:CANCEL,4,CPD170201000643,,DRUG,39.1231700211005,-84.4873764368154,3,
6942,22XX HARRISON AV,CPD,2017-09-09T20:32:12.000,P331,2017-09-09T20:38:30.000,WESTWOOD,2017-09-09T20:11:13.000,2017-09-09T20:28:21.000,INV: INV,3,CPD170909001538,DRUG ACTIVITY,DRUG,39.1341610001195,-84.574031,7,YELLOW
6943,17XX QUEEN CITY AV,CPD,2017-05-18T10:36:05.000,P341,2017-05-18T12:03:33.000,SOUTH FAIRMOUNT,2017-05-18T10:10:26.000,2017-05-18T10:13:38.000,369:TOW REPORT,3,CPD170518000541,,HEROINP-COMBINED,39.1252190798279,-84.5558489091941,2,
6944,19XX WYOMING AV,CPD,2017-04-28T21:40:16.000,P321,2017-04-28T21:43:10.000,WEST PRICE HILL,2017-04-28T20:31:31.000,2017-04-28T21:23:39.000,GOA: GOA,3,CPD170428001573,,DRUG,39.1228603549875,-84.5748449577698,3,
6945,17XX ESMONDE ST,CPD,2017-12-11T12:41:18.000,P341,2017-12-11T12:46:56.000,SOUTH FAIRMOUNT,2017-12-11T12:36:25.000,2017-12-11T12:38:54.000,GOA: GOA,3,CPD171211000676,,HEROINP-COMBINED,39.1241720001195,-84.557789,2,
6946,45XX EASTERN AV,CPD,2017-06-28T16:27:37.000,P241,2017-06-28T17:50:47.000,LINWOOD,2017-06-28T16:24:10.000,2017-06-28T16:25:35.000,ARR: ARREST,2,CPD170628001039,,HEROINP-COMBINED,39.1175440505394,-84.4199906214548,2,
6947,35XX READING RD,CPD,,P431,2017-02-23T11:52:21.000,AVONDALE,2017-02-23T11:51:13.000,,DUP: DUPLICATE,4,CPD170223000664,,HEROINP-COMBINED,39.1439180001195,-84.491001,2,
6948,32XX QUEEN CITY AV,CPD,2017-03-13T17:01:14.000,P331,2017-03-13T17:03:01.000,WESTWOOD,2017-03-13T15:59:47.000,2017-03-13T16:45:13.000,GOA: GOA,3,CPD170313001016,,DRUG,39.1391184377335,-84.6094021430425,3,
6949,17XX WEBER ST,CPD,2017-04-19T18:10:45.000,P351,2017-04-19T18:12:54.000,SOUTH CUMMINSVILLE,2017-04-19T17:37:52.000,2017-04-19T18:03:02.000,GOA: GOA,3,CPD170419001305,,DRUG,39.1553664396884,-84.5470049262959,3,
6950,29XX TEMPLE AV,CPD,2017-01-28T23:50:25.000,P331,2017-01-29T00:16:06.000,WESTWOOD,2017-01-28T23:18:07.000,2017-01-28T23:40:12.000,INV: INV,3,CPD170128001583,,DRUG,39.1543320343729,-84.5982608108129,3,
6951,W 8TH ST / ELM ST,CPD,,P011,2017-03-17T19:49:20.000,WEST END,2017-03-17T16:56:24.000,2017-03-17T19:45:44.000,GOA: GOA,1,CPD170317001083,,DRUG,39.1040930000896,-84.516867,3,
6952,30XX JADARO CT,CPD,2017-06-05T21:45:47.000,P331,2017-06-05T22:26:08.000,WESTWOOD,2017-06-05T21:30:51.000,2017-06-05T21:38:34.000,INV: INV,3,CPD170605001893,DRUG ACTIVITY,DRUG,39.1410612245126,-84.6203247111381,7,YELLOW
6953,SUNRIDGE DR / VENETIAN TER,CPD,2017-03-15T05:25:15.000,P541,2017-03-15T05:26:41.000,COLLEGE HILL,2017-03-15T05:15:13.000,2017-03-15T05:16:14.000,GOA: GOA,5,CPD170315000192,,DRUG,39.1984710000895,-84.529838,3,
6954,ALASKA AV / FOREST AV,CPD,,P431,2017-11-27T22:09:39.000,AVONDALE,2017-11-27T22:09:39.000,,CAN:CANCEL,4,CPD171127001764,DRUG COMPLAINT REFERRAL,DRUGR,39.1462200001195,-84.499999,35,PURPLE
6955,26XX FENTON AV,CPD,,P331,2017-06-21T15:58:38.000,SOUTH FAIRMOUNT - WESTWOOD,2017-06-21T15:54:08.000,,BC: BROADCAST,3,CPD170621001093,DRUG ACTIVITY,DRUG,39.1363239283216,-84.5775591286269,7,YELLOW
6956,50XX RAPID RUN RD,CPD,2017-06-11T16:18:32.000,P321,2017-06-11T16:45:30.000,WEST PRICE HILL,2017-06-11T16:14:48.000,2017-06-11T16:17:38.000,INV: INV,3,CPD170611000968,,HEROINP-COMBINED,39.1118134830848,-84.6047556661596,2,
6957,19XX FAIRMOUNT AV,CPD,,P341,2017-12-03T02:11:32.000,SOUTH FAIRMOUNT,2017-12-03T02:09:25.000,,CAN:CANCEL,3,CPD171203000146,DRUG ACTIVITY,DRUG,39.1304270001195,-84.558206,7,YELLOW
6958,28XX RIVER RD,CPD,2017-08-25T17:40:48.000,P313,2017-08-25T18:45:26.000,SEDAMSVILLE,2017-08-25T17:35:22.000,2017-08-25T17:40:29.000,ARR: ARREST,3,CPD170825001419,DRUG ACTIVITY,DRUG,39.0889230001196,-84.563705,7,YELLOW
6959,XX W MCMILLAN ST,CPD,2017-08-24T22:07:42.000,P511,2017-08-24T22:16:41.000,CUF,2017-08-24T21:54:36.000,2017-08-24T22:03:00.000,HBF: HANDLED BY FIRE,5,CPD170824001811,,HEROINP-COMBINED,39.1269190001195,-84.512698,2,
6960,28XX SHAFFER AV,CPD,,P331,2017-12-06T16:01:58.000,WESTWOOD,2017-12-06T16:01:58.000,,ADV:ADVISED,3,CPD171206001057,DRUG COMPLAINT REFERRAL,DRUGR,39.1445810001195,-84.592633,35,PURPLE
6961,4XX W MCMICKEN AV,CPD,,P121,2017-11-09T16:37:57.000,OTR,2017-11-09T16:37:57.000,,CAN:CANCEL,1,CPD171109001191,DRUG COMPLAINT REFERRAL,DRUGR,39.1206630001195,-84.526387,35,PURPLE
6962,11XX DAYTON ST,CPD,2017-04-29T20:53:26.000,P131,2017-04-29T20:54:29.000,WEST END,2017-04-29T20:43:45.000,2017-04-29T20:46:58.000,GOA: GOA,1,CPD170429001614,,DRUG,39.1179151115998,-84.5343009436216,3,
6963,1XX E 13TH ST,CPD,2017-08-25T11:39:44.000,P121,2017-08-25T11:41:11.000,OTR,2017-08-25T11:33:35.000,2017-08-25T11:35:06.000,GOA: GOA,1,CPD170825000719,DRUG ACTIVITY,DRUG,39.1109280001195,-84.511427,7,YELLOW
6964,48XX HAWAIIAN TER,CP,2017-01-23T16:35:00.000,P541,2017-01-23T16:48:48.000,MOUNT AIRY,2017-01-23T16:16:50.000,2017-01-23T16:34:41.000,"GOA - GONE ON ARRIVAL,INV - IN",5,LCP170123001027,,DRUG,39.1835134200896,-84.56126447,,
6965,5XX VINE ST,CPD,2017-05-12T23:37:23.000,P011,2017-05-13T02:29:30.000,DOWNTOWN,2017-05-12T23:34:59.000,2017-05-12T23:35:39.000,ARR: ARREST,1,CPD170512002075,,HEROINP-COMBINED,39.100487651185,-84.5129954597643,2,
6966,39XX BORDEN ST,CPD,,P531,2017-09-18T08:43:12.000,NORTHSIDE -SOUTH CUMMINSVILLE,2017-09-18T08:34:18.000,2017-09-18T08:37:47.000,GOA: GOA,5,CPD170918000430,,HEROINP-COMBINED,39.1583130001195,-84.547487,2,
6967,33XX STATHEM AV,CPD,2017-06-06T18:51:05.000,P331,2017-06-06T19:02:40.000,WESTWOOD,2017-06-06T18:33:33.000,2017-06-06T18:46:10.000,GOA: GOA,3,CPD170606001491,DRUG ACTIVITY,DRUG,39.1476014424041,-84.6023235791635,7,YELLOW
6968,33XX HANNA AV,CPD,,P331,2017-08-08T20:10:39.000,WESTWOOD,2017-08-08T20:10:39.000,,ADV:ADVISED,3,CPD170808001668,DRUG COMPLAINT REFERRAL,DRUGR,39.1432690001195,-84.616726,35,PURPLE
6969,23XX PARK AV,CPD,,P421,2017-02-10T11:51:20.000,WALNUT HILLS,2017-02-10T11:47:51.000,,CAN:CANCEL,4,CPD170210000586,,DRUG,39.1228400211005,-84.4872164368154,3,
6970,7XX ELIZABETH ST,CPD,2017-06-25T19:46:46.000,P131,2017-06-25T19:55:31.000,WEST END,2017-06-25T19:39:58.000,2017-06-25T19:43:07.000,INV: INV,1,CPD170625001285,DRUG ACTIVITY,DRUG,39.1057230209601,-84.5273132342483,7,YELLOW
6971,65XX MONTGOMERY RD,CPD,,P231,2017-07-25T02:09:48.000,KENNEDY HEIGHTS,2017-07-25T02:09:43.000,,"304: MISSING REPORT,ADV:ADVISE",2,CPD170725000160,DRUG COMPLAINT REFERRAL,DRUGR,39.1872020001195,-84.417569,35,PURPLE
6972,17XX CEDAR AV,CPD,,P541,2017-03-02T08:14:05.000,COLLEGE HILL,2017-03-02T08:14:05.000,,CAN:CANCEL,5,CPD170302000356,,DRUGR,39.1996120954734,-84.5503749945134,6,
6973,27XX HAMPSHIRE AV,CPD,,P222,2017-03-16T17:25:09.000,HYDE PARK,2017-03-16T17:01:00.000,,DUP: DUPLICATE,2,CPD170316001129,,HEROINP-COMBINED,39.1359049283414,-84.4432027586381,2,
6974,3XX HELEN ST,CPD,,P411,2017-09-26T08:46:04.000,MOUNT AUBURN,2017-09-26T08:46:04.000,,"ADV:ADVISED,CAN:CANCEL",4,CPD170926000408,DRUG COMPLAINT REFERRAL,DRUGR,39.1248190001195,-84.50126,35,PURPLE
6975,53XX WARD ST,CPD,,P231,2017-05-16T11:58:37.000,MADISONVILLE,2017-05-16T11:58:37.000,,CAN:CANCEL,2,CPD170516000755,,DRUGR,39.1628020001195,-84.390627,6,
6976,35XX WERK RD,CPD,,P331,2017-04-16T01:14:06.000,WESTWOOD,2017-04-16T01:09:05.000,,CAN:CANCEL,3,CPD170416000127,,HEROINP-COMBINED,39.1420438556081,-84.6199619574377,2,
6977,83XX ANTHONY WAYNE AV,CPD,,P461,2017-09-30T04:12:36.000,HARTWELL,2017-09-30T03:33:07.000,2017-09-30T03:34:29.000,HBF: HANDLED BY FIRE,4,CPD170930000316,,HEROINP-COMBINED,39.2136860001193,-84.463416,2,
6978,29XX URWILER AV,CPD,,P331,2017-05-19T16:53:08.000,WESTWOOD,2017-05-19T16:47:29.000,,BC: BROADCAST,3,CPD170519001339,,DRUG,39.1493901000938,-84.596557684477,3,
6979,W GALBRAITH RD / BOBOLINK DR,CPD,2017-05-20T21:14:36.000,P541,2017-05-20T21:18:32.000,COLLEGE HILL,2017-05-20T20:53:06.000,2017-05-20T21:02:49.000,INV: INV,5,CPD170520001588,,HEROINP-COMBINED,39.2157710000895,-84.534425,2,
6980,30XX MCHENRY AV,CPD,,P331,2017-02-09T20:56:52.000,WESTWOOD,2017-02-09T20:52:19.000,,DUP: DUPLICATE,3,CPD170209001502,,DRUG,39.1409160634035,-84.5809559267917,3,
6981,4XX FAIRVIEW PL,CPD,,P511,2017-11-06T17:14:14.000,CUF,2017-11-06T17:11:55.000,,CAN:CANCEL,5,CPD171106001265,,HEROINP-COMBINED,39.1245300001195,-84.528137,2,
6982,W 12TH ST / RACE ST,CPD,2017-11-17T01:00:18.000,P121,2017-11-17T01:03:49.000,OTR,2017-11-17T00:47:41.000,2017-11-17T00:59:30.000,INV: INV,1,CPD171117000050,DRUG ACTIVITY,DRUG,39.1076110001195,-84.516029,7,YELLOW
6983,60XX GLENWAY AV,CPD,2017-10-22T12:41:46.000,P331,2017-10-22T14:14:20.000,WESTWOOD,2017-10-22T12:33:21.000,2017-10-22T12:34:28.000,ARR: ARREST,3,CPD171022000624,,HEROINP-COMBINED,39.1427680001195,-84.617849,2,
6984,8XX YORK ST,CPD,2017-11-29T18:35:43.000,P131,2017-11-29T18:39:16.000,WEST END,2017-11-29T18:29:34.000,2017-11-29T18:31:04.000,GOA: GOA,1,CPD171129001398,DRUG ACTIVITY,DRUG,39.1168170001195,-84.528945,7,YELLOW
6985,E 12TH ST / READING RD,CPD,,P011,2017-04-20T16:23:14.000,DOWNTOWN - PENDLETON,2017-04-20T16:23:14.000,,ADV:ADVISED,1,CPD170420001185,,DRUGR,39.1096750000896,-84.505326,6,
6986,17XX CASEY DR,CP,,P535,2017-01-13T21:36:15.000,NORTHSIDE,2017-01-13T21:36:15.000,,ADVISED,5,LCP170113001514,DRUG COMPLAINT NOT I,DRUGR,39.1772359300896,-84.54716143,6,
6987,18XX LAWN AV,CPD,,P451,2017-04-09T08:51:14.000,BOND HILL,2017-04-09T08:51:14.000,,CAN:CANCEL,4,CPD170409000407,,DRUGR,39.1697653906041,-84.4619764757979,6,
6988,15XX CHASE AV,CPD,2017-06-07T19:42:48.000,P531,2017-06-07T20:47:36.000,NORTHSIDE,2017-06-07T19:20:54.000,2017-06-07T19:36:04.000,ARR: ARREST,5,CPD170607001627,DRUG ACTIVITY,DRUG,39.1643835994738,-84.5400933874402,7,YELLOW
6989,29XX JESSAMINE AV,CPD,2017-04-11T23:24:22.000,P521,2017-04-12T03:53:11.000,CAMP WASHINGTON,2017-04-11T23:20:44.000,2017-04-11T23:23:40.000,ARR: ARREST,5,CPD170411001847,,HEROINP-COMBINED,39.1370507748884,-84.5375205855763,2,
6990,GRAND AV / PRICE AV,CPD,,P321,2017-06-14T23:32:24.000,EAST PRICE HILL,2017-06-14T23:32:24.000,,CAN:CANCEL,3,CPD170614001930,DRUG COMPLAINT REFERRAL,DRUGR,39.1077550000896,-84.560922,35,PURPLE
6991,10XX CHAPEL ST,CPD,2017-02-17T18:59:21.000,P421,2017-02-17T19:03:13.000,WALNUT HILLS,2017-02-17T18:51:48.000,2017-02-17T18:53:42.000,GOA: GOA,4,CPD170217001468,,DRUG,39.1319035960761,-84.4868435454497,3,
6992,39XX BORDEN ST,CPD,2017-06-15T09:51:03.000,P531,2017-06-15T09:51:36.000,NORTHSIDE -SOUTH CUMMINSVILLE,2017-06-15T09:40:51.000,2017-06-15T09:41:57.000,GOA: GOA,5,CPD170615000461,DRUG ACTIVITY,DRUG,39.1584326418436,-84.5477873324576,7,YELLOW
6993,36XX CLARION AV,CPD,,P211,2017-07-18T19:54:25.000,EVANSTON,2017-07-18T19:51:30.000,,BC: BROADCAST,2,CPD170718001601,DRUG ACTIVITY,DRUG,39.1456770001195,-84.469917,7,YELLOW
6994,URWILER AV / HAZELWOOD AV,CPD,,P331,2017-04-29T16:32:40.000,WESTWOOD,2017-04-29T16:28:07.000,,"CAN:CANCEL,BC: BROADCAST",3,CPD170429001164,,DRUG,39.1514420000896,-84.59707,3,
6995,17XX BALTIMORE AV,CPD,,P341,2017-12-17T13:23:52.000,NORTH FAIRMOUNT,2017-12-17T12:46:20.000,,CAN:CANCEL,3,CPD171217000531,DRUG ACTIVITY,DRUG,39.1338260001195,-84.552641,7,YELLOW
6996,22XX MCGREGOR PL,CPD,2017-08-27T16:20:33.000,P411,2017-08-27T16:24:16.000,MOUNT AUBURN,2017-08-27T16:17:18.000,2017-08-27T16:19:35.000,NTR: NOTHING TO REPORT,4,CPD170827001047,DRUG ACTIVITY,DRUG,39.1209250001195,-84.501905,7,YELLOW
6997,11XX W GALBRAITH RD,CPD,,P541,2017-03-26T16:39:57.000,COLLEGE HILL,2017-03-26T16:39:57.000,,ADV:ADVISED,5,CPD170326001076,,DRUGR,39.2168388414049,-84.5312129216921,6,
6998,53XX HAMILTON AV,CPD,,P541,2017-03-13T11:34:47.000,COLLEGE HILL,2017-03-13T11:26:59.000,,CAN:CANCEL,5,CPD170313000564,,DRUGR,39.1853763012031,-84.5428744013408,6,
6999,36XX GLENWAY AV,CPD,2017-05-19T18:40:08.000,P321,2017-05-19T18:46:45.000,EAST PRICE HILL,2017-05-19T18:06:25.000,2017-05-19T18:13:58.000,INV: INV,3,CPD170519001520,,DRUG,39.113848799671,-84.5706452921671,3,
7000,11XX DAYTON ST,CPD,2017-03-18T15:24:23.000,P131,2017-03-18T15:53:43.000,WEST END,2017-03-18T15:20:36.000,2017-03-18T15:21:56.000,AST: ASSIST,1,CPD170318000844,,HEROINP-COMBINED,39.1188520996141,-84.5345073770732,2,
7001,32XX HARRISON AV,CPD,,P331,2017-12-05T05:01:38.000,WESTWOOD,2017-12-05T05:01:21.000,,26: AVAIL/DETAIL COMPLETED,3,CPD171205000238,DRUG COMPLAINT REFERRAL,DRUGR,39.1541690001195,-84.602915,35,PURPLE
7002,41XX LANGLAND ST,CPD,2017-02-07T09:08:59.000,P531,2017-02-07T09:37:30.000,NORTHSIDE,2017-02-07T09:02:03.000,2017-02-07T09:06:37.000,GOA: GOA,5,CPD170207000360,,DRUG,39.1615722160522,-84.5377749602802,3,
7003,35XX EVANSTON AV,CPD,2017-06-27T16:14:56.000,P211,2017-06-27T16:22:29.000,EVANSTON,2017-06-27T16:03:19.000,2017-06-27T16:09:39.000,GOA: GOA,2,CPD170627001099,DRUG ACTIVITY,DRUG,39.1413482720032,-84.463893240518,7,YELLOW
7004,57XX GLENGATE LN,CPD,2017-02-24T16:39:54.000,P231,2017-02-24T16:41:13.000,PLEASANT RIDGE,2017-02-24T16:17:36.000,2017-02-24T16:39:53.000,INV: INV,2,CPD170224001307,,DRUG,39.1784115215263,-84.4351974028428,3,
7005,CLEINVIEW AV / DEXTER AV,CPD,,P211,2017-05-26T16:25:49.000,EVANSTON,2017-05-26T16:25:49.000,,CAN:CANCEL,2,CPD170526001325,,DRUGR,39.1345960000896,-84.473359,6,
7006,15XX GILPIN AV,CPD,,P211,2017-05-12T10:24:56.000,EVANSTON,2017-05-12T10:24:56.000,,CAN:CANCEL,2,CPD170512000598,,DRUGR,39.1330783750198,-84.477937986689,6,
7007,GLENMORE AV / BROADWELL AV,CPD,,P331,2017-10-07T21:12:53.000,WESTWOOD,2017-10-07T21:10:28.000,,26: AVAIL/DETAIL COMPLETED,3,CPD171007001455,DRUG COMPLAINT REFERRAL,DRUGR,39.1479720001195,-84.612471,35,PURPLE
7008,25XX LAFEUILLE AV,CPD,,P331,2017-12-05T20:11:52.000,WESTWOOD,2017-12-05T20:11:52.000,,ADV:ADVISED,3,CPD171205001525,DRUG COMPLAINT REFERRAL,DRUGR,39.1329090001195,-84.588573,35,PURPLE
7009,3XX BOAL ST,CPD,,P411,2017-01-30T17:39:44.000,MOUNT AUBURN,2017-01-30T17:39:44.000,,ADV:ADVISED,4,CPD170130001114,,DRUGR,39.1140323221265,-84.5111193641543,6,
7010,25XX HARRISON AV,CPD,,P331,2017-09-04T17:04:35.000,WESTWOOD,2017-09-04T17:04:35.000,,CAN:CANCEL,3,CPD170904001298,DRUG COMPLAINT REFERRAL,DRUGR,39.1416030001195,-84.585189,35,PURPLE
7011,58XX BRAMBLE AV,CPD,2017-07-22T23:27:23.000,P231,2017-07-22T23:36:56.000,MADISONVILLE,2017-07-22T23:21:48.000,2017-07-22T23:23:14.000,534: CONTACT CARD,2,CPD170722001777,DRUG ACTIVITY,DRUG,39.1516750001195,-84.394598,7,YELLOW
7012,54XX KIRBY AV,CPD,,P541,2017-08-06T16:03:33.000,MOUNT AIRY,2017-08-06T16:03:32.000,,CAN:CANCEL,5,CPD170806001005,DRUG COMPLAINT REFERRAL,DRUGR,39.1917990001195,-84.566762,35,PURPLE
7013,W 69TH ST / VINE ST,CPD,,P461,2017-02-13T16:22:34.000,CARTHAGE,2017-02-13T16:22:34.000,,ADV:ADVISED,4,CPD170213001096,,DRUGR,39.1920820000896,-84.482481,6,
7014,41XX HAMILTON AV,CPD,2017-09-26T17:09:53.000,P531,2017-09-26T20:01:17.000,NORTHSIDE,2017-09-26T17:09:47.000,2017-09-26T17:09:53.000,INV: INV,5,CPD170926001216,DRUG ACTIVITY,DRUG,39.1627760001194,-84.540019,7,YELLOW
7015,VINE ST / E ELDER ST,CPD,2017-06-03T09:05:48.000,P121,2017-06-03T09:07:03.000,OTR,2017-06-03T09:03:59.000,2017-06-03T09:04:58.000,GOA: GOA,1,CPD170603000486,DRUG ACTIVITY,DRUG,39.1150460000897,-84.516983,7,YELLOW
7016,PHOENIX AV / BOUDINOT AV,CPD,2017-12-22T20:54:12.000,P331,2017-12-22T21:00:17.000,WESTWOOD,2017-12-22T20:35:12.000,2017-12-22T20:40:48.000,INV: INV,3,CPD171222001346,DRUG ACTIVITY,DRUG,39.1596230001195,-84.602008,7,YELLOW
7017,STOCK ST / SIDNEY AV,CPD,2017-09-25T16:57:17.000,P521,2017-09-25T17:21:56.000,CAMP WASHINGTON,2017-09-25T16:46:36.000,2017-09-25T16:47:51.000,INV: INV,5,CPD170925001185,DRUG ACTIVITY,DRUG,39.1401580001195,-84.536371,7,YELLOW
7018,22XX BALTIMORE AV,CPD,,P331,2017-08-21T17:17:16.000,EAST WESTWOOD,2017-08-21T17:05:23.000,,CAN:CANCEL,3,CPD170821001262,DRUG ACTIVITY,DRUG,39.1488690001195,-84.561082,7,YELLOW
7019,12XX BEECH AV,CPD,2017-03-05T17:32:27.000,P321,2017-03-05T17:38:23.000,WEST PRICE HILL,2017-03-05T16:33:35.000,2017-03-05T16:34:13.000,INV: INV,3,CPD170305000959,,DRUG,39.1151835123443,-84.5766502635864,3,
7020,33XX MORRISON AV,CPD,,P521,2017-10-13T18:31:25.000,CLIFTON,2017-10-13T18:31:25.000,,ADV:ADVISED,5,CPD171013001703,DRUG COMPLAINT REFERRAL,DRUGR,39.1416130001195,-84.529071,35,PURPLE
7021,22XX QUEEN CITY AV,CPD,2017-08-02T09:02:11.000,P341,2017-08-02T09:12:48.000,SOUTH FAIRMOUNT,2017-08-02T08:06:04.000,2017-08-02T08:59:47.000,INV: INV,3,CPD170802000376,DRUG ACTIVITY,DRUG,39.1263850001195,-84.57465,7,YELLOW
7022,INNES AV / GLEN PARKER AV,CPD,2017-05-25T19:35:37.000,P531,2017-05-25T20:28:23.000,NORTHSIDE,2017-05-25T19:31:52.000,2017-05-25T19:33:04.000,INV: INV,5,CPD170525001622,,DRUG,39.1704810000896,-84.545888,3,
